step,node,flow_in_veh_s,halting_sum,vehCount_sum
245,B2,0.000000,21,29
245,C0,0.000000,0,2
245,C1,1000.000000,12,24
245,C2,0.000000,0,4
246,A1,1000.000000,13,25
246,B0,1000.000000,16,23
246,A0,0.000000,0,0
246,A2,0.000000,0,1
246,B1,1000.000000,24,50
246,B2,0.000000,20,29
246,C0,0.000000,0,1
246,C1,0.000000,12,24
246,C2,0.000000,0,4
247,A1,1000.000000,13,26
247,B0,0.000000,16,23
247,A0,0.000000,0,0
247,A2,0.000000,0,1
247,B1,1000.000000,24,51
247,B2,0.000000,21,29
247,C0,0.000000,0,1
247,C1,0.000000,12,24
247,C2,0.000000,0,3
248,A1,1000.000000,12,26
248,B0,0.000000,18,23
248,A0,0.000000,0,0
248,A2,0.000000,0,1
248,B1,0.000000,25,50
248,B2,1000.000000,20,30
248,C0,0.000000,0,1
248,C1,2000.000000,11,26
248,C2,0.000000,0,2
249,A1,0.000000,13,26
249,B0,0.000000,19,23
249,A0,0.000000,0,0
249,A2,0.000000,0,0
249,B1,0.000000,27,49
249,B2,1000.000000,19,31
249,C0,0.000000,0,0
249,C1,1000.000000,11,27
249,C2,0.000000,0,2
250,A1,0.000000,13,25
250,B0,1000.000000,19,24
250,A0,0.000000,0,0
250,A2,0.000000,0,0
250,B1,0.000000,27,49
250,B2,0.000000,18,31
250,C0,0.000000,0,0
250,C1,1000.000000,12,28
250,C2,0.000000,0,2
251,A1,0.000000,13,25
251,B0,0.000000,20,24
251,A0,0.000000,0,0
251,A2,0.000000,0,0
251,B1,0.000000,27,47
251,B2,0.000000,18,31
251,C0,0.000000,0,0
251,C1,0.000000,11,27
251,C2,0.000000,0,2
252,A1,0.000000,13,25
252,B0,0.000000,20,24
252,A0,0.000000,0,0
252,A2,1000.000000,0,1
252,B1,0.000000,28,47
252,B2,1000.000000,18,32
252,C0,0.000000,0,0
252,C1,0.000000,12,27
252,C2,0.000000,0,2
253,A1,0.000000,13,24
253,B0,0.000000,21,24
253,A0,0.000000,0,0
253,A2,0.000000,0,1
253,B1,0.000000,28,46
253,B2,0.000000,19,32
253,C0,0.000000,0,0
253,C1,0.000000,11,27
253,C2,0.000000,0,2
254,A1,0.000000,13,24
254,B0,0.000000,21,24
254,A0,0.000000,0,0
254,A2,0.000000,0,1
254,B1,0.000000,29,46
254,B2,1000.000000,20,33
254,C0,0.000000,0,0
254,C1,1000.000000,12,28
254,C2,1000.000000,0,2
255,A1,0.000000,15,23
255,B0,0.000000,22,24
255,A0,0.000000,0,0
255,A2,0.000000,0,1
255,B1,0.000000,29,46
255,B2,0.000000,22,33
255,C0,0.000000,0,0
255,C1,1000.000000,11,28
255,C2,1000.000000,0,3
256,A1,0.000000,15,23
256,B0,0.000000,22,24
256,A0,0.000000,0,0
256,A2,0.000000,0,1
256,B1,1000.000000,28,47
256,B2,0.000000,22,33
256,C0,0.000000,0,0
256,C1,1000.000000,11,29
256,C2,0.000000,0,2
257,A1,0.000000,15,23
257,B0,0.000000,23,24
257,A0,1000.000000,0,1
257,A2,1000.000000,0,2
257,B1,0.000000,31,46
257,B2,0.000000,22,33
257,C0,0.000000,0,0
257,C1,0.000000,11,29
257,C2,0.000000,0,2
258,A1,0.000000,17,23
258,B0,0.000000,23,24
258,A0,0.000000,0,1
258,A2,0.000000,0,2
258,B1,1000.000000,30,47
258,B2,2000.000000,23,35
258,C0,0.000000,0,0
258,C1,1000.000000,11,29
258,C2,0.000000,0,2
259,A1,0.000000,19,23
259,B0,0.000000,23,24
259,A0,0.000000,0,1
259,A2,0.000000,0,2
259,B1,0.000000,30,46
259,B2,0.000000,22,35
259,C0,0.000000,0,0
259,C1,0.000000,12,29
259,C2,0.000000,0,2
260,A1,0.000000,19,23
260,B0,0.000000,23,23
260,A0,0.000000,0,1
260,A2,0.000000,0,2
260,B1,0.000000,30,46
260,B2,0.000000,23,35
260,C0,1000.000000,0,1
260,C1,0.000000,12,28
260,C2,1000.000000,0,3
261,A1,0.000000,21,23
261,B0,0.000000,23,23
261,A0,0.000000,0,1
261,A2,0.000000,0,2
261,B1,0.000000,30,46
261,B2,1000.000000,23,36
261,C0,0.000000,0,1
261,C1,0.000000,12,28
261,C2,0.000000,0,3
262,A1,0.000000,22,23
262,B0,0.000000,23,23
262,A0,0.000000,0,1
262,A2,0.000000,0,2
262,B1,0.000000,30,46
262,B2,0.000000,24,36
262,C0,0.000000,0,1
262,C1,0.000000,12,27
262,C2,0.000000,0,3
263,A1,0.000000,22,23
263,B0,0.000000,23,23
263,A0,0.000000,0,1
263,A2,0.000000,0,2
263,B1,0.000000,29,46
263,B2,0.000000,24,36
263,C0,0.000000,0,1
263,C1,1000.000000,12,28
263,C2,0.000000,0,3
264,A1,0.000000,23,23
264,B0,0.000000,23,23
264,A0,0.000000,0,1
264,A2,0.000000,0,1
264,B1,0.000000,30,45
264,B2,0.000000,24,36
264,C0,0.000000,0,1
264,C1,1000.000000,12,28
264,C2,0.000000,0,3
265,A1,0.000000,21,21
265,B0,0.000000,23,23
265,A0,0.000000,0,1
265,A2,0.000000,0,1
265,B1,0.000000,29,45
265,B2,0.000000,25,36
265,C0,0.000000,0,1
265,C1,0.000000,13,28
265,C2,1000.000000,0,4
266,A1,0.000000,19,21
266,B0,0.000000,23,23
266,A0,0.000000,0,1
266,A2,1000.000000,0,2
266,B1,1000.000000,29,45
266,B2,1000.000000,26,37
266,C0,0.000000,0,1
266,C1,1000.000000,13,28
266,C2,0.000000,0,3
267,A1,0.000000,19,21
267,B0,1000.000000,23,24
267,A0,0.000000,0,1
267,A2,0.000000,0,2
267,B1,0.000000,29,45
267,B2,0.000000,26,37
267,C0,0.000000,0,1
267,C1,0.000000,14,28
267,C2,0.000000,0,3
268,A1,0.000000,19,20
268,B0,0.000000,23,24
268,A0,0.000000,0,1
268,A2,1000.000000,1,3
268,B1,1000.000000,28,46
268,B2,0.000000,27,37
268,C0,0.000000,0,1
268,C1,0.000000,14,28
268,C2,0.000000,0,3
269,A1,0.000000,20,20
269,B0,0.000000,23,24
269,A0,0.000000,0,1
269,A2,0.000000,1,3
269,B1,0.000000,28,46
269,B2,0.000000,27,37
269,C0,0.000000,0,1
269,C1,0.000000,14,28
269,C2,0.000000,0,3
270,A1,0.000000,19,19
270,B0,0.000000,21,22
270,A0,0.000000,0,0
270,A2,1000.000000,1,4
270,B1,0.000000,27,44
270,B2,0.000000,29,37
270,C0,0.000000,0,1
270,C1,0.000000,13,26
270,C2,0.000000,0,3
271,A1,0.000000,18,19
271,B0,1000.000000,19,23
271,A0,0.000000,0,0
271,A2,0.000000,1,4
271,B1,1000.000000,25,45
271,B2,1000.000000,29,38
271,C0,0.000000,0,1
271,C1,0.000000,12,26
271,C2,0.000000,0,1
272,A1,0.000000,17,19
272,B0,0.000000,17,23
272,A0,0.000000,0,0
272,A2,0.000000,1,4
272,B1,0.000000,24,45
272,B2,0.000000,32,38
272,C0,0.000000,0,1
272,C1,1000.000000,11,27
272,C2,0.000000,0,1
273,A1,0.000000,16,19
273,B0,0.000000,15,22
273,A0,1000.000000,0,1
273,A2,0.000000,1,4
273,B1,1000.000000,23,46
273,B2,0.000000,32,38
273,C0,1000.000000,0,2
273,C1,1000.000000,11,28
273,C2,0.000000,0,1
274,A1,0.000000,15,19
274,B0,0.000000,13,22
274,A0,0.000000,0,1
274,A2,0.000000,1,4
274,B1,2000.000000,21,48
274,B2,0.000000,33,38
274,C0,0.000000,0,2
274,C1,0.000000,10,27
274,C2,0.000000,0,1
275,A1,0.000000,15,19
275,B0,0.000000,14,22
275,A0,0.000000,0,1
275,A2,0.000000,1,4
275,B1,1000.000000,21,49
275,B2,1000.000000,35,39
275,C0,0.000000,0,1
275,C1,0.000000,9,27
275,C2,0.000000,0,1
276,A1,0.000000,14,19
276,B0,0.000000,13,21
276,A0,1000.000000,0,2
276,A2,0.000000,1,4
276,B1,0.000000,23,48
276,B2,0.000000,36,39
276,C0,0.000000,0,1
276,C1,0.000000,10,27
276,C2,0.000000,0,1
277,A1,0.000000,13,19
277,B0,0.000000,13,21
277,A0,0.000000,0,2
277,A2,0.000000,1,4
277,B1,0.000000,23,48
277,B2,0.000000,37,39
277,C0,1000.000000,0,2
277,C1,2000.000000,10,28
277,C2,0.000000,0,0
278,A1,0.000000,14,19
278,B0,0.000000,12,21
278,A0,0.000000,0,2
278,A2,1000.000000,1,5
278,B1,1000.000000,23,48
278,B2,1000.000000,37,40
278,C0,0.000000,0,2
278,C1,0.000000,11,28
278,C2,0.000000,0,0
279,A1,0.000000,13,19
279,B0,0.000000,10,19
279,A0,0.000000,0,2
279,A2,0.000000,2,5
279,B1,0.000000,23,48
279,B2,0.000000,37,40
279,C0,0.000000,0,2
279,C1,1000.000000,11,29
279,C2,1000.000000,0,1
280,A1,0.000000,13,19
280,B0,1000.000000,9,20
280,A0,0.000000,0,2
280,A2,0.000000,2,4
280,B1,0.000000,27,47
280,B2,0.000000,38,40
280,C0,0.000000,0,2
280,C1,0.000000,10,29
280,C2,0.000000,0,1
281,A1,0.000000,12,19
281,B0,0.000000,8,20
281,A0,0.000000,0,2
281,A2,0.000000,2,4
281,B1,0.000000,26,47
281,B2,1000.000000,38,41
281,C0,1000.000000,0,3
281,C1,2000.000000,12,30
281,C2,0.000000,0,1
282,A1,0.000000,11,18
282,B0,0.000000,8,20
282,A0,0.000000,0,2
282,A2,0.000000,2,4
282,B1,1000.000000,26,47
282,B2,0.000000,39,41
282,C0,0.000000,0,3
282,C1,0.000000,13,30
282,C2,0.000000,0,1
283,A1,1000.000000,9,19
283,B0,0.000000,7,19
283,A0,0.000000,0,2
283,A2,0.000000,2,4
283,B1,0.000000,26,47
283,B2,0.000000,39,41
283,C0,1000.000000,0,4
283,C1,0.000000,13,29
283,C2,0.000000,0,1
284,A1,0.000000,8,19
284,B0,1000.000000,8,20
284,A0,0.000000,0,2
284,A2,0.000000,3,4
284,B1,1000.000000,25,48
284,B2,0.000000,39,41
284,C0,0.000000,0,4
284,C1,1000.000000,14,30
284,C2,0.000000,0,1
285,A1,0.000000,7,18
285,B0,0.000000,7,20
285,A0,0.000000,0,1
285,A2,0.000000,3,4
285,B1,0.000000,26,48
285,B2,0.000000,39,41
285,C0,1000.000000,0,4
285,C1,0.000000,14,30
285,C2,0.000000,0,1
286,A1,0.000000,6,18
286,B0,1000.000000,6,21
286,A0,0.000000,0,1
286,A2,0.000000,3,4
286,B1,0.000000,26,48
286,B2,0.000000,40,41
286,C0,0.000000,0,4
286,C1,0.000000,15,29
286,C2,0.000000,0,1
287,A1,0.000000,5,18
287,B0,0.000000,7,21
287,A0,0.000000,0,1
287,A2,0.000000,3,4
287,B1,1000.000000,28,49
287,B2,0.000000,40,41
287,C0,1000.000000,0,5
287,C1,1000.000000,16,30
287,C2,0.000000,0,1
288,A1,0.000000,3,18
288,B0,1000.000000,7,22
288,A0,0.000000,0,1
288,A2,1000.000000,3,5
288,B1,0.000000,29,49
288,B2,0.000000,40,41
288,C0,0.000000,0,5
288,C1,0.000000,17,29
288,C2,0.000000,0,1
289,A1,0.000000,3,18
289,B0,0.000000,6,22
289,A0,1000.000000,0,1
289,A2,1000.000000,3,6
289,B1,0.000000,31,49
289,B2,0.000000,38,39
289,C0,0.000000,0,5
289,C1,0.000000,18,29
289,C2,0.000000,0,1
290,A1,1000.000000,2,19
290,B0,0.000000,6,22
290,A0,0.000000,0,1
290,A2,0.000000,3,5
290,B1,1000.000000,32,50
290,B2,0.000000,35,39
290,C0,0.000000,0,4
290,C1,0.000000,19,29
290,C2,0.000000,0,1
291,A1,0.000000,2,19
291,B0,0.000000,7,21
291,A0,0.000000,0,1
291,A2,0.000000,3,5
291,B1,1000.000000,34,51
291,B2,1000.000000,33,40
291,C0,0.000000,0,4
291,C1,0.000000,20,28
291,C2,0.000000,0,1
292,A1,1000.000000,1,20
292,B0,0.000000,7,21
292,A0,0.000000,0,1
292,A2,0.000000,3,5
292,B1,1000.000000,35,52
292,B2,0.000000,30,40
292,C0,0.000000,0,4
292,C1,0.000000,21,28
292,C2,0.000000,0,1
293,A1,1000.000000,2,21
293,B0,0.000000,8,21
293,A0,0.000000,0,1
293,A2,0.000000,2,5
293,B1,1000.000000,36,53
293,B2,0.000000,30,40
293,C0,0.000000,0,4
293,C1,0.000000,21,27
293,C2,0.000000,0,0
294,A1,0.000000,2,21
294,B0,0.000000,8,21
294,A0,0.000000,0,1
294,A2,0.000000,1,5
294,B1,0.000000,39,53
294,B2,0.000000,28,40
294,C0,0.000000,0,3
294,C1,1000.000000,21,28
294,C2,0.000000,0,0
295,A1,0.000000,4,21
295,B0,0.000000,10,21
295,A0,0.000000,0,1
295,A2,0.000000,0,5
295,B1,0.000000,41,53
295,B2,0.000000,27,40
295,C0,1000.000000,0,3
295,C1,0.000000,21,28
295,C2,0.000000,0,0
296,A1,1000.000000,4,22
296,B0,0.000000,11,21
296,A0,0.000000,0,1
296,A2,0.000000,0,5
296,B1,0.000000,41,53
296,B2,0.000000,27,40
296,C0,0.000000,0,3
296,C1,2000.000000,21,29
296,C2,0.000000,0,0
297,A1,0.000000,4,22
297,B0,0.000000,12,21
297,A0,0.000000,0,1
297,A2,0.000000,0,4
297,B1,1000.000000,44,54
297,B2,0.000000,26,40
297,C0,0.000000,0,3
297,C1,0.000000,21,29
297,C2,0.000000,0,0
298,A1,0.000000,5,22
298,B0,1000.000000,13,21
298,A0,1000.000000,0,2
298,A2,0.000000,0,4
298,B1,1000.000000,45,55
298,B2,0.000000,26,39
298,C0,0.000000,0,1
298,C1,1000.000000,21,29
298,C2,0.000000,0,0
299,A1,0.000000,6,22
299,B0,0.000000,13,21
299,A0,0.000000,0,2
299,A2,0.000000,0,4
299,B1,0.000000,45,55
299,B2,0.000000,25,39
299,C0,0.000000,0,1
299,C1,1000.000000,22,30
299,C2,0.000000,0,0
300,A1,0.000000,8,22
300,B0,0.000000,14,21
300,A0,0.000000,0,2
300,A2,0.000000,0,4
300,B1,3000.000000,47,58
300,B2,0.000000,25,39
300,C0,0.000000,0,1
300,C1,0.000000,22,30
300,C2,0.000000,0,0
301,A1,0.000000,8,22
301,B0,0.000000,15,20
301,A0,0.000000,0,1
301,A2,0.000000,0,4
301,B1,0.000000,48,58
301,B2,0.000000,23,38
301,C0,0.000000,0,1
301,C1,1000.000000,22,30
301,C2,1000.000000,0,1
302,A1,0.000000,9,22
302,B0,1000.000000,15,21
302,A0,0.000000,0,1
302,A2,1000.000000,0,5
302,B1,0.000000,48,58
302,B2,0.000000,23,38
302,C0,0.000000,0,1
302,C1,0.000000,22,30
302,C2,0.000000,0,1
303,A1,0.000000,11,22
303,B0,0.000000,16,21
303,A0,0.000000,0,1
303,A2,0.000000,0,5
303,B1,3000.000000,49,61
303,B2,0.000000,22,38
303,C0,0.000000,0,1
303,C1,1000.000000,22,31
303,C2,0.000000,0,1
304,A1,0.000000,12,21
304,B0,0.000000,16,21
304,A0,0.000000,0,1
304,A2,0.000000,0,5
304,B1,0.000000,50,61
304,B2,0.000000,24,37
304,C0,0.000000,0,1
304,C1,0.000000,22,30
304,C2,0.000000,0,1
305,A1,1000.000000,11,22
305,B0,0.000000,17,21
305,A0,0.000000,0,1
305,A2,0.000000,0,5
305,B1,0.000000,51,61
305,B2,0.000000,24,37
305,C0,0.000000,0,1
305,C1,0.000000,22,30
305,C2,1000.000000,0,2
306,A1,1000.000000,14,23
306,B0,0.000000,18,21
306,A0,0.000000,0,1
306,A2,0.000000,0,4
306,B1,0.000000,53,61
306,B2,0.000000,22,36
306,C0,0.000000,0,1
306,C1,0.000000,23,30
306,C2,1000.000000,0,3
307,A1,0.000000,15,23
307,B0,0.000000,18,21
307,A0,0.000000,0,1
307,A2,0.000000,0,4
307,B1,0.000000,55,61
307,B2,1000.000000,21,37
307,C0,0.000000,0,0
307,C1,0.000000,23,29
307,C2,0.000000,0,3
308,A1,0.000000,15,23
308,B0,1000.000000,18,22
308,A0,0.000000,0,1
308,A2,1000.000000,0,5
308,B1,1000.000000,56,62
308,B2,0.000000,21,37
308,C0,0.000000,0,0
308,C1,0.000000,23,29
308,C2,1000.000000,0,4
309,A1,0.000000,15,23
309,B0,0.000000,20,22
309,A0,0.000000,0,1
309,A2,0.000000,0,5
309,B1,1000.000000,57,63
309,B2,0.000000,21,37
309,C0,0.000000,0,0
309,C1,0.000000,24,29
309,C2,0.000000,0,4
310,A1,0.000000,15,23
310,B0,0.000000,20,21
310,A0,1000.000000,0,1
310,A2,0.000000,0,5
310,B1,0.000000,58,63
310,B2,0.000000,21,37
310,C0,0.000000,0,0
310,C1,0.000000,24,28
310,C2,0.000000,0,4
311,A1,1000.000000,16,24
311,B0,1000.000000,20,22
311,A0,0.000000,0,1
311,A2,0.000000,0,5
311,B1,1000.000000,60,64
311,B2,0.000000,23,37
311,C0,0.000000,0,0
311,C1,1000.000000,25,29
311,C2,0.000000,0,4
312,A1,0.000000,17,24
312,B0,0.000000,20,22
312,A0,0.000000,0,1
312,A2,0.000000,0,4
312,B1,2000.000000,60,66
312,B2,0.000000,21,37
312,C0,0.000000,0,0
312,C1,0.000000,25,29
312,C2,0.000000,0,4
313,A1,0.000000,18,24
313,B0,0.000000,20,22
313,A0,0.000000,0,1
313,A2,0.000000,0,4
313,B1,1000.000000,61,67
313,B2,0.000000,22,37
313,C0,0.000000,0,0
313,C1,0.000000,27,29
313,C2,0.000000,0,3
314,A1,0.000000,20,24
314,B0,1000.000000,19,23
314,A0,0.000000,0,1
314,A2,0.000000,0,4
314,B1,0.000000,62,67
314,B2,0.000000,25,37
314,C0,0.000000,0,0
314,C1,1000.000000,26,30
314,C2,0.000000,0,3
315,A1,0.000000,21,24
315,B0,0.000000,18,22
315,A0,0.000000,0,1
315,A2,0.000000,0,4
315,B1,2000.000000,61,68
315,B2,0.000000,26,36
315,C0,0.000000,0,0
315,C1,0.000000,25,28
315,C2,0.000000,0,3
316,A1,0.000000,20,24
316,B0,0.000000,16,22
316,A0,0.000000,0,1
316,A2,0.000000,0,4
316,B1,0.000000,61,68
316,B2,0.000000,25,36
316,C0,0.000000,0,0
316,C1,0.000000,23,28
316,C2,0.000000,0,3
317,A1,0.000000,21,24
317,B0,0.000000,16,22
317,A0,0.000000,0,1
317,A2,0.000000,0,4
317,B1,0.000000,60,68
317,B2,0.000000,23,36
317,C0,1000.000000,0,1
317,C1,1000.000000,22,29
317,C2,1000.000000,0,4
318,A1,1000.000000,22,25
318,B0,0.000000,16,21
318,A0,0.000000,0,1
318,A2,0.000000,0,4
318,B1,0.000000,59,67
318,B2,0.000000,24,36
318,C0,1000.000000,0,2
318,C1,0.000000,20,28
318,C2,0.000000,0,3
319,A1,1000.000000,22,26
319,B0,0.000000,15,21
319,A0,0.000000,0,1
319,A2,0.000000,0,4
319,B1,0.000000,60,67
319,B2,0.000000,27,36
319,C0,0.000000,0,2
319,C1,1000.000000,19,29
319,C2,0.000000,0,2
320,A1,0.000000,24,26
320,B0,0.000000,15,21
320,A0,0.000000,0,1
320,A2,0.000000,0,4
320,B1,0.000000,58,67
320,B2,1000.000000,26,37
320,C0,1000.000000,0,3
320,C1,0.000000,17,29
320,C2,1000.000000,0,3
321,A1,0.000000,24,26
321,B0,1000.000000,14,22
321,A0,1000.000000,0,2
321,A2,0.000000,0,4
321,B1,0.000000,57,66
321,B2,0.000000,25,37
321,C0,0.000000,0,3
321,C1,0.000000,15,29
321,C2,0.000000,0,2
322,A1,0.000000,24,26
322,B0,1000.000000,15,23
322,A0,0.000000,0,2
322,A2,0.000000,0,4
322,B1,0.000000,57,66
322,B2,0.000000,25,37
322,C0,0.000000,0,3
322,C1,0.000000,14,29
322,C2,0.000000,0,2
323,A1,1000.000000,24,27
323,B0,0.000000,15,23
323,A0,0.000000,0,1
323,A2,0.000000,1,4
323,B1,0.000000,56,65
323,B2,0.000000,28,37
323,C0,0.000000,0,3
323,C1,0.000000,13,29
323,C2,0.000000,0,2
324,A1,1000.000000,24,28
324,B0,0.000000,16,23
324,A0,1000.000000,0,2
324,A2,0.000000,2,4
324,B1,0.000000,57,65
324,B2,0.000000,27,37
324,C0,0.000000,0,3
324,C1,0.000000,12,29
324,C2,0.000000,0,2
325,A1,0.000000,24,28
325,B0,0.000000,15,23
325,A0,0.000000,0,2
325,A2,0.000000,2,4
325,B1,0.000000,55,64
325,B2,0.000000,25,37
325,C0,0.000000,0,3
325,C1,0.000000,13,29
325,C2,0.000000,0,2
326,A1,0.000000,24,28
326,B0,0.000000,17,23
326,A0,0.000000,0,2
326,A2,0.000000,3,4
326,B1,0.000000,55,64
326,B2,0.000000,26,37
326,C0,0.000000,0,3
326,C1,0.000000,13,29
326,C2,0.000000,0,2
327,A1,1000.000000,24,29
327,B0,0.000000,17,23
327,A0,0.000000,0,2
327,A2,0.000000,4,4
327,B1,0.000000,54,63
327,B2,0.000000,26,37
327,C0,0.000000,0,3
327,C1,1000.000000,13,30
327,C2,1000.000000,0,3
328,A1,0.000000,25,29
328,B0,0.000000,16,23
328,A0,0.000000,0,2
328,A2,0.000000,4,4
328,B1,0.000000,53,63
328,B2,0.000000,23,37
328,C0,0.000000,0,3
328,C1,1000.000000,14,31
328,C2,0.000000,0,2
329,A1,0.000000,25,29
329,B0,1000.000000,16,24
329,A0,0.000000,0,2
329,A2,0.000000,4,4
329,B1,0.000000,53,63
329,B2,0.000000,23,37
329,C0,0.000000,0,3
329,C1,0.000000,15,31
329,C2,0.000000,0,2
330,A1,0.000000,26,29
330,B0,1000.000000,15,25
330,A0,0.000000,0,2
330,A2,0.000000,4,4
330,B1,0.000000,52,62
330,B2,0.000000,24,37
330,C0,0.000000,0,1
330,C1,0.000000,16,31
330,C2,0.000000,0,1
331,A1,0.000000,26,29
331,B0,0.000000,15,25
331,A0,0.000000,0,2
331,A2,0.000000,4,4
331,B1,0.000000,51,62
331,B2,0.000000,25,37
331,C0,0.000000,0,1
331,C1,1000.000000,17,32
331,C2,0.000000,0,1
332,A1,0.000000,26,29
332,B0,1000.000000,15,26
332,A0,0.000000,0,2
332,A2,0.000000,4,4
332,B1,0.000000,50,62
332,B2,1000.000000,25,38
332,C0,0.000000,0,0
332,C1,0.000000,16,32
332,C2,0.000000,0,1
333,A1,0.000000,26,29
333,B0,1000.000000,15,26
333,A0,0.000000,0,2
333,A2,0.000000,4,4
333,B1,1000.000000,49,62
333,B2,0.000000,26,38
333,C0,0.000000,0,0
333,C1,0.000000,19,32
333,C2,0.000000,0,1
334,A1,1000.000000,27,30
334,B0,0.000000,16,26
334,A0,1000.000000,0,2
334,A2,0.000000,4,4
334,B1,1000.000000,50,63
334,B2,0.000000,28,38
334,C0,0.000000,0,0
334,C1,1000.000000,18,32
334,C2,0.000000,0,1
335,A1,1000.000000,27,31
335,B0,1000.000000,18,27
335,A0,0.000000,0,2
335,A2,0.000000,4,4
335,B1,1000.000000,48,62
335,B2,0.000000,28,38
335,C0,0.000000,0,0
335,C1,0.000000,19,32
335,C2,0.000000,0,1
336,A1,1000.000000,28,32
336,B0,0.000000,19,27
336,A0,0.000000,0,2
336,A2,0.000000,4,4
336,B1,0.000000,47,62
336,B2,0.000000,30,38
336,C0,0.000000,0,0
336,C1,0.000000,19,32
336,C2,0.000000,0,1
337,A1,0.000000,28,32
337,B0,0.000000,19,27
337,A0,0.000000,0,2
337,A2,0.000000,4,4
337,B1,1000.000000,47,62
337,B2,0.000000,30,38
337,C0,0.000000,0,0
337,C1,0.000000,19,31
337,C2,1000.000000,0,2
338,A1,0.000000,28,32
338,B0,0.000000,19,27
338,A0,0.000000,0,2
338,A2,0.000000,4,4
338,B1,0.000000,48,62
338,B2,0.000000,32,38
338,C0,0.000000,0,0
338,C1,0.000000,20,31
338,C2,0.000000,0,2
339,A1,0.000000,26,32
339,B0,0.000000,21,27
339,A0,1000.000000,0,3
339,A2,0.000000,4,4
339,B1,0.000000,49,61
339,B2,0.000000,33,38
339,C0,0.000000,0,0
339,C1,0.000000,20,31
339,C2,0.000000,0,1
340,A1,0.000000,25,32
340,B0,0.000000,20,26
340,A0,0.000000,0,3
340,A2,0.000000,4,4
340,B1,0.000000,49,61
340,B2,0.000000,33,38
340,C0,0.000000,0,0
340,C1,1000.000000,21,31
340,C2,0.000000,0,1
341,A1,0.000000,27,32
341,B0,0.000000,21,26
341,A0,0.000000,0,3
341,A2,0.000000,4,4
341,B1,0.000000,48,61
341,B2,1000.000000,34,39
341,C0,0.000000,0,0
341,C1,0.000000,20,31
341,C2,0.000000,0,1
342,A1,0.000000,27,32
342,B0,0.000000,22,26
342,A0,0.000000,1,3
342,A2,0.000000,4,4
342,B1,1000.000000,48,61
342,B2,0.000000,34,39
342,C0,0.000000,0,0
342,C1,0.000000,21,31
342,C2,0.000000,0,1
343,A1,0.000000,28,32
343,B0,0.000000,22,26
343,A0,0.000000,0,3
343,A2,0.000000,4,4
343,B1,0.000000,48,61
343,B2,0.000000,35,39
343,C0,1000.000000,0,1
343,C1,0.000000,20,31
343,C2,0.000000,0,1
344,A1,0.000000,28,32
344,B0,1000.000000,23,26
344,A0,0.000000,1,3
344,A2,0.000000,4,4
344,B1,2000.000000,48,63
344,B2,0.000000,35,39
344,C0,0.000000,0,1
344,C1,0.000000,19,30
344,C2,0.000000,0,1
345,A1,0.000000,29,32
345,B0,0.000000,23,26
345,A0,0.000000,1,3
345,A2,0.000000,4,4
345,B1,0.000000,47,62
345,B2,0.000000,36,39
345,C0,0.000000,0,1
345,C1,0.000000,19,30
345,C2,0.000000,0,1
346,A1,0.000000,28,32
346,B0,0.000000,23,26
346,A0,0.000000,1,3
346,A2,0.000000,4,4
346,B1,0.000000,47,61
346,B2,0.000000,38,39
346,C0,2000.000000,0,3
346,C1,0.000000,19,29
346,C2,1000.000000,0,2
347,A1,0.000000,28,32
347,B0,0.000000,24,26
347,A0,0.000000,1,3
347,A2,0.000000,4,4
347,B1,1000.000000,46,62
347,B2,1000.000000,38,40
347,C0,0.000000,0,3
347,C1,0.000000,19,29
347,C2,0.000000,0,2
348,A1,1000.000000,28,33
348,B0,0.000000,24,26
348,A0,0.000000,1,2
348,A2,0.000000,4,4
348,B1,0.000000,45,62
348,B2,0.000000,39,40
348,C0,1000.000000,0,4
348,C1,0.000000,19,29
348,C2,1000.000000,0,2
349,A1,0.000000,29,33
349,B0,0.000000,25,26
349,A0,0.000000,1,2
349,A2,0.000000,4,4
349,B1,1000.000000,43,63
349,B2,1000.000000,39,41
349,C0,0.000000,0,4
349,C1,1000.000000,18,29
349,C2,0.000000,0,2
350,A1,0.000000,29,33
350,B0,0.000000,25,26
350,A0,0.000000,1,2
350,A2,0.000000,4,4
350,B1,0.000000,44,63
350,B2,0.000000,40,41
350,C0,0.000000,0,4
350,C1,0.000000,17,29
350,C2,0.000000,0,2
351,A1,0.000000,30,33
351,B0,0.000000,25,26
351,A0,0.000000,1,1
351,A2,0.000000,4,4
351,B1,0.000000,43,63
351,B2,0.000000,40,41
351,C0,1000.000000,0,5
351,C1,2000.000000,17,31
351,C2,0.000000,0,2
352,A1,1000.000000,31,34
352,B0,0.000000,25,26
352,A0,0.000000,1,1
352,A2,0.000000,4,4
352,B1,1000.000000,41,64
352,B2,0.000000,41,41
352,C0,0.000000,0,5
352,C1,0.000000,17,30
352,C2,0.000000,0,2
353,A1,0.000000,31,34
353,B0,0.000000,25,26
353,A0,0.000000,1,1
353,A2,0.000000,4,4
353,B1,0.000000,40,64
353,B2,0.000000,41,41
353,C0,1000.000000,0,6
353,C1,0.000000,17,30
353,C2,0.000000,0,2
354,A1,1000.000000,32,35
354,B0,0.000000,25,26
354,A0,1000.000000,1,2
354,A2,0.000000,4,4
354,B1,1000.000000,39,65
354,B2,0.000000,41,41
354,C0,0.000000,0,6
354,C1,0.000000,18,29
